name,date,value,category
Romania,2020-03-15,131.0,EU
Romania,2020-03-16,158.0,EU
Romania,2020-03-17,184.0,EU
Romania,2020-03-18,260.0,EU
Romania,2020-03-19,277.0,EU
Romania,2020-03-20,308.0,EU
Romania,2020-03-21,367.0,EU
Romania,2020-03-22,433.0,EU
Romania,2020-03-23,576.0,EU
Romania,2020-03-24,794.0,EU
Romania,2020-03-25,906.0,EU
Romania,2020-03-26,1029.0,EU
Romania,2020-03-27,1292.0,EU
Romania,2020-03-28,1452.0,EU
Romania,2020-03-29,1815.0,EU
Romania,2020-03-30,2109.0,EU
Romania,2020-03-31,2245.0,EU
Romania,2020-04-01,2460.0,EU
Romania,2020-04-02,2738.0,EU
Romania,2020-04-03,3183.0,EU
Romania,2020-04-04,3613.0,EU
Romania,2020-04-05,3864.0,EU
Russia,2020-03-01,2.0,EU
Russia,2020-03-01,2.0,AS
Russia,2020-03-02,3.0,EU
Russia,2020-03-02,3.0,AS
Russia,2020-03-03,3.0,EU
Russia,2020-03-03,3.0,AS
Russia,2020-03-04,3.0,EU
Russia,2020-03-04,3.0,AS
Russia,2020-03-05,4.0,EU
Russia,2020-03-05,4.0,AS
Russia,2020-03-06,13.0,EU
Russia,2020-03-06,13.0,AS
Russia,2020-03-07,13.0,EU
Russia,2020-03-07,13.0,AS
Russia,2020-03-08,17.0,EU
Russia,2020-03-08,17.0,AS
Russia,2020-03-09,17.0,EU
Russia,2020-03-09,17.0,AS
Russia,2020-03-10,20.0,EU
Russia,2020-03-10,20.0,AS
Russia,2020-03-11,20.0,EU
Russia,2020-03-11,20.0,AS
Russia,2020-03-12,28.0,EU
Russia,2020-03-12,28.0,AS
Russia,2020-03-13,45.0,EU
Russia,2020-03-13,45.0,AS
Russia,2020-03-14,59.0,EU
Russia,2020-03-14,59.0,AS
Russia,2020-03-15,63.0,EU
Russia,2020-03-15,63.0,AS
Russia,2020-03-16,90.0,EU
Russia,2020-03-16,90.0,AS
Russia,2020-03-17,114.0,EU
Russia,2020-03-17,114.0,AS
Russia,2020-03-18,147.0,EU
Russia,2020-03-18,147.0,AS
Russia,2020-03-19,199.0,EU
Russia,2020-03-19,199.0,AS
Russia,2020-03-20,253.0,EU
Russia,2020-03-20,253.0,AS
Russia,2020-03-21,306.0,EU
Russia,2020-03-21,306.0,AS
Russia,2020-03-22,367.0,EU
Russia,2020-03-22,367.0,AS
Russia,2020-03-23,438.0,EU
Russia,2020-03-23,438.0,AS
Russia,2020-03-24,495.0,EU
Russia,2020-03-24,495.0,AS
Russia,2020-03-25,658.0,EU
Russia,2020-03-25,658.0,AS
Russia,2020-03-26,840.0,EU
Russia,2020-03-26,840.0,AS
Russia,2020-03-27,1036.0,EU
Russia,2020-03-27,1036.0,AS
Russia,2020-03-28,1264.0,EU
Russia,2020-03-28,1264.0,AS
Russia,2020-03-29,1534.0,EU
Russia,2020-03-29,1534.0,AS
Russia,2020-03-30,1836.0,EU
Russia,2020-03-30,1836.0,AS
Russia,2020-03-31,2337.0,EU
Russia,2020-03-31,2337.0,AS
Russia,2020-04-01,2777.0,EU
Russia,2020-04-01,2777.0,AS
Russia,2020-04-02,3548.0,EU
Russia,2020-04-02,3548.0,AS
Russia,2020-04-03,4149.0,EU
Russia,2020-04-03,4149.0,AS
Russia,2020-04-04,4731.0,EU
Russia,2020-04-04,4731.0,AS
Russia,2020-04-05,5389.0,EU
Russia,2020-04-05,5389.0,AS
Rwanda,2020-03-01,0.0,AF
Rwanda,2020-03-02,0.0,AF
Rwanda,2020-03-03,0.0,AF
Rwanda,2020-03-04,0.0,AF
Rwanda,2020-03-05,0.0,AF
Rwanda,2020-03-06,0.0,AF
Rwanda,2020-03-07,0.0,AF
Rwanda,2020-03-08,0.0,AF
Rwanda,2020-03-09,0.0,AF
Rwanda,2020-03-10,0.0,AF
Rwanda,2020-03-11,0.0,AF
Rwanda,2020-03-12,0.0,AF
Rwanda,2020-03-13,0.0,AF
Rwanda,2020-03-14,1.0,AF
Rwanda,2020-03-15,1.0,AF
Rwanda,2020-03-16,5.0,AF
Rwanda,2020-03-17,7.0,AF
Rwanda,2020-03-18,8.0,AF
Rwanda,2020-03-19,8.0,AF
Rwanda,2020-03-20,17.0,AF
Rwanda,2020-03-21,17.0,AF
Rwanda,2020-03-22,19.0,AF
Rwanda,2020-03-23,36.0,AF
Rwanda,2020-03-24,40.0,AF
Rwanda,2020-03-25,41.0,AF
Rwanda,2020-03-26,50.0,AF
Rwanda,2020-03-27,54.0,AF
Rwanda,2020-03-28,60.0,AF
Rwanda,2020-03-29,70.0,AF
Rwanda,2020-03-30,70.0,AF
Rwanda,2020-03-31,75.0,AF
Rwanda,2020-04-01,82.0,AF
Rwanda,2020-04-02,84.0,AF
Rwanda,2020-04-03,89.0,AF
Rwanda,2020-04-04,102.0,AF
Rwanda,2020-04-05,104.0,AF
Saint Kitts and Nevis,2020-03-01,0.0,
Saint Kitts and Nevis,2020-03-02,0.0,
Saint Kitts and Nevis,2020-03-03,0.0,
Saint Kitts and Nevis,2020-03-04,0.0,
Saint Kitts and Nevis,2020-03-05,0.0,
Saint Kitts and Nevis,2020-03-06,0.0,
Saint Kitts and Nevis,2020-03-07,0.0,
Saint Kitts and Nevis,2020-03-08,0.0,
Saint Kitts and Nevis,2020-03-09,0.0,
Saint Kitts and Nevis,2020-03-10,0.0,
Saint Kitts and Nevis,2020-03-11,0.0,
Saint Kitts and Nevis,2020-03-12,0.0,
Saint Kitts and Nevis,2020-03-13,0.0,
Saint Kitts and Nevis,2020-03-14,0.0,
Saint Kitts and Nevis,2020-03-15,0.0,
Saint Kitts and Nevis,2020-03-16,0.0,
Saint Kitts and Nevis,2020-03-17,0.0,
Saint Kitts and Nevis,2020-03-18,0.0,
Saint Kitts and Nevis,2020-03-19,0.0,
Saint Kitts and Nevis,2020-03-20,0.0,
Saint Kitts and Nevis,2020-03-21,0.0,
Saint Kitts and Nevis,2020-03-22,0.0,
Saint Kitts and Nevis,2020-03-23,0.0,
Saint Kitts and Nevis,2020-03-24,0.0,
Saint Kitts and Nevis,2020-03-25,2.0,
Saint Kitts and Nevis,2020-03-26,2.0,
Saint Kitts and Nevis,2020-03-27,2.0,
Saint Kitts and Nevis,2020-03-28,2.0,
Saint Kitts and Nevis,2020-03-29,2.0,
Saint Kitts and Nevis,2020-03-30,7.0,
Saint Kitts and Nevis,2020-03-31,8.0,
Saint Kitts and Nevis,2020-04-01,8.0,
Saint Kitts and Nevis,2020-04-02,9.0,
Saint Kitts and Nevis,2020-04-03,9.0,
Saint Kitts and Nevis,2020-04-04,9.0,
Saint Kitts and Nevis,2020-04-05,10.0,
Saint Lucia,2020-03-01,0.0,
Saint Lucia,2020-03-02,0.0,
Saint Lucia,2020-03-03,0.0,
Saint Lucia,2020-03-04,0.0,
Saint Lucia,2020-03-05,0.0,
Saint Lucia,2020-03-06,0.0,
Saint Lucia,2020-03-07,0.0,
Saint Lucia,2020-03-08,0.0,
Saint Lucia,2020-03-09,0.0,
Saint Lucia,2020-03-10,0.0,
Saint Lucia,2020-03-11,0.0,
Saint Lucia,2020-03-12,0.0,
Saint Lucia,2020-03-13,0.0,
Saint Lucia,2020-03-14,1.0,
Saint Lucia,2020-03-15,2.0,
Saint Lucia,2020-03-16,2.0,
Saint Lucia,2020-03-17,2.0,
Saint Lucia,2020-03-18,2.0,
Saint Lucia,2020-03-19,2.0,
Saint Lucia,2020-03-20,2.0,
Saint Lucia,2020-03-21,2.0,
Saint Lucia,2020-03-22,2.0,
Saint Lucia,2020-03-23,3.0,
Saint Lucia,2020-03-24,3.0,
Saint Lucia,2020-03-25,3.0,
Saint Lucia,2020-03-26,3.0,
Saint Lucia,2020-03-27,3.0,
Saint Lucia,2020-03-28,3.0,
Saint Lucia,2020-03-29,9.0,
Saint Lucia,2020-03-30,9.0,
Saint Lucia,2020-03-31,13.0,
Saint Lucia,2020-04-01,13.0,
Saint Lucia,2020-04-02,13.0,
Saint Lucia,2020-04-03,13.0,
Saint Lucia,2020-04-04,14.0,
Saint Lucia,2020-04-05,14.0,
Saint Vincent and the Grenadines,2020-03-01,0.0,
Saint Vincent and the Grenadines,2020-03-02,0.0,
Saint Vincent and the Grenadines,2020-03-03,0.0,
Saint Vincent and the Grenadines,2020-03-04,0.0,
Saint Vincent and the Grenadines,2020-03-05,0.0,
Saint Vincent and the Grenadines,2020-03-06,0.0,
Saint Vincent and the Grenadines,2020-03-07,0.0,
Saint Vincent and the Grenadines,2020-03-08,0.0,
Saint Vincent and the Grenadines,2020-03-09,0.0,
Saint Vincent and the Grenadines,2020-03-10,0.0,
Saint Vincent and the Grenadines,2020-03-11,0.0,
Saint Vincent and the Grenadines,2020-03-12,0.0,
Saint Vincent and the Grenadines,2020-03-13,0.0,
Saint Vincent and the Grenadines,2020-03-14,1.0,
Saint Vincent and the Grenadines,2020-03-15,1.0,
Saint Vincent and the Grenadines,2020-03-16,1.0,
Saint Vincent and the Grenadines,2020-03-17,1.0,
Saint Vincent and the Grenadines,2020-03-18,1.0,
Saint Vincent and the Grenadines,2020-03-19,1.0,
Saint Vincent and the Grenadines,2020-03-20,1.0,
Saint Vincent and the Grenadines,2020-03-21,1.0,
Saint Vincent and the Grenadines,2020-03-22,1.0,
Saint Vincent and the Grenadines,2020-03-23,1.0,
Saint Vincent and the Grenadines,2020-03-24,1.0,
Saint Vincent and the Grenadines,2020-03-25,1.0,
Saint Vincent and the Grenadines,2020-03-26,1.0,
Saint Vincent and the Grenadines,2020-03-27,1.0,
Saint Vincent and the Grenadines,2020-03-28,1.0,
Saint Vincent and the Grenadines,2020-03-29,1.0,
Saint Vincent and the Grenadines,2020-03-30,1.0,
Saint Vincent and the Grenadines,2020-03-31,1.0,
Saint Vincent and the Grenadines,2020-04-01,1.0,
Saint Vincent and the Grenadines,2020-04-02,2.0,
Saint Vincent and the Grenadines,2020-04-03,3.0,
Saint Vincent and the Grenadines,2020-04-04,7.0,
Saint Vincent and the Grenadines,2020-04-05,7.0,
San Marino,2020-03-01,1.0,EU
San Marino,2020-03-02,8.0,EU
San Marino,2020-03-03,10.0,EU
San Marino,2020-03-04,16.0,EU
San Marino,2020-03-05,21.0,EU
San Marino,2020-03-06,21.0,EU
San Marino,2020-03-07,23.0,EU
San Marino,2020-03-08,36.0,EU
San Marino,2020-03-09,36.0,EU
San Marino,2020-03-10,51.0,EU
San Marino,2020-03-11,62.0,EU
San Marino,2020-03-12,69.0,EU
San Marino,2020-03-13,80.0,EU
San Marino,2020-03-14,80.0,EU
San Marino,2020-03-15,101.0,EU
San Marino,2020-03-16,109.0,EU
San Marino,2020-03-17,109.0,EU
San Marino,2020-03-18,119.0,EU
San Marino,2020-03-19,119.0,EU
San Marino,2020-03-20,144.0,EU
San Marino,2020-03-21,144.0,EU
San Marino,2020-03-22,175.0,EU
San Marino,2020-03-23,187.0,EU
San Marino,2020-03-24,187.0,EU
San Marino,2020-03-25,208.0,EU
San Marino,2020-03-26,208.0,EU
San Marino,2020-03-27,223.0,EU
San Marino,2020-03-28,224.0,EU
San Marino,2020-03-29,224.0,EU
San Marino,2020-03-30,230.0,EU
San Marino,2020-03-31,236.0,EU
San Marino,2020-04-01,236.0,EU
San Marino,2020-04-02,245.0,EU
San Marino,2020-04-03,245.0,EU
San Marino,2020-04-04,259.0,EU
San Marino,2020-04-05,266.0,EU
Saudi Arabia,2020-03-01,0.0,AS
Saudi Arabia,2020-03-02,1.0,AS
Saudi Arabia,2020-03-03,1.0,AS
Saudi Arabia,2020-03-04,1.0,AS
Saudi Arabia,2020-03-05,5.0,AS
Saudi Arabia,2020-03-06,5.0,AS
Saudi Arabia,2020-03-07,5.0,AS
Saudi Arabia,2020-03-08,11.0,AS
Saudi Arabia,2020-03-09,15.0,AS
Saudi Arabia,2020-03-10,20.0,AS
Saudi Arabia,2020-03-11,21.0,AS
Saudi Arabia,2020-03-12,45.0,AS
Saudi Arabia,2020-03-13,86.0,AS
Saudi Arabia,2020-03-14,103.0,AS
Saudi Arabia,2020-03-15,103.0,AS
Saudi Arabia,2020-03-16,118.0,AS
Saudi Arabia,2020-03-17,171.0,AS
Saudi Arabia,2020-03-18,171.0,AS
Saudi Arabia,2020-03-19,274.0,AS
Saudi Arabia,2020-03-20,344.0,AS
Saudi Arabia,2020-03-21,392.0,AS
Saudi Arabia,2020-03-22,511.0,AS
Saudi Arabia,2020-03-23,562.0,AS
Saudi Arabia,2020-03-24,767.0,AS
Saudi Arabia,2020-03-25,900.0,AS
Saudi Arabia,2020-03-26,1012.0,AS
Saudi Arabia,2020-03-27,1104.0,AS
Saudi Arabia,2020-03-28,1203.0,AS
Saudi Arabia,2020-03-29,1299.0,AS
Saudi Arabia,2020-03-30,1453.0,AS
Saudi Arabia,2020-03-31,1563.0,AS
Saudi Arabia,2020-04-01,1720.0,AS
Saudi Arabia,2020-04-02,1885.0,AS
Saudi Arabia,2020-04-03,2039.0,AS
Saudi Arabia,2020-04-04,2179.0,AS
Saudi Arabia,2020-04-05,2402.0,AS
Senegal,2020-03-01,0.0,AF
Senegal,2020-03-02,1.0,AF
Senegal,2020-03-03,2.0,AF
Senegal,2020-03-04,4.0,AF
Senegal,2020-03-05,4.0,AF
Senegal,2020-03-06,4.0,AF
Senegal,2020-03-07,4.0,AF
Senegal,2020-03-08,4.0,AF
Senegal,2020-03-09,4.0,AF
Senegal,2020-03-10,4.0,AF
Senegal,2020-03-11,4.0,AF
Senegal,2020-03-12,4.0,AF
Senegal,2020-03-13,10.0,AF
Senegal,2020-03-14,10.0,AF
Senegal,2020-03-15,24.0,AF
Senegal,2020-03-16,24.0,AF
Senegal,2020-03-17,26.0,AF
Senegal,2020-03-18,31.0,AF
Senegal,2020-03-19,31.0,AF
Senegal,2020-03-20,38.0,AF
Senegal,2020-03-21,47.0,AF
Senegal,2020-03-22,67.0,AF
Senegal,2020-03-23,79.0,AF
Senegal,2020-03-24,86.0,AF
Senegal,2020-03-25,99.0,AF
Senegal,2020-03-26,105.0,AF
Senegal,2020-03-27,119.0,AF
Senegal,2020-03-28,130.0,AF
Senegal,2020-03-29,142.0,AF
Senegal,2020-03-30,162.0,AF
Senegal,2020-03-31,175.0,AF
Senegal,2020-04-01,190.0,AF
Senegal,2020-04-02,195.0,AF
Senegal,2020-04-03,207.0,AF
Senegal,2020-04-04,219.0,AF
Senegal,2020-04-05,222.0,AF
Serbia,2020-03-01,0.0,EU
Serbia,2020-03-02,0.0,EU
Serbia,2020-03-03,0.0,EU
Serbia,2020-03-04,0.0,EU
Serbia,2020-03-05,0.0,EU
Serbia,2020-03-06,1.0,EU
Serbia,2020-03-07,1.0,EU
Serbia,2020-03-08,1.0,EU
Serbia,2020-03-09,1.0,EU
Serbia,2020-03-10,5.0,EU
Serbia,2020-03-11,12.0,EU
Serbia,2020-03-12,19.0,EU
Serbia,2020-03-13,35.0,EU
Serbia,2020-03-14,46.0,EU
Serbia,2020-03-15,48.0,EU
Serbia,2020-03-16,55.0,EU
Serbia,2020-03-17,65.0,EU
Serbia,2020-03-18,83.0,EU
Serbia,2020-03-19,103.0,EU
Serbia,2020-03-20,135.0,EU
Serbia,2020-03-21,171.0,EU
Serbia,2020-03-22,222.0,EU
Serbia,2020-03-23,249.0,EU
Serbia,2020-03-24,303.0,EU
Serbia,2020-03-25,384.0,EU
Serbia,2020-03-26,384.0,EU
Serbia,2020-03-27,457.0,EU
Serbia,2020-03-28,659.0,EU
Serbia,2020-03-29,741.0,EU
Serbia,2020-03-30,785.0,EU
Serbia,2020-03-31,900.0,EU
Serbia,2020-04-01,1060.0,EU
Serbia,2020-04-02,1171.0,EU
Serbia,2020-04-03,1476.0,EU
Serbia,2020-04-04,1624.0,EU
Serbia,2020-04-05,1908.0,EU
Seychelles,2020-03-01,0.0,AF
Seychelles,2020-03-02,0.0,AF
Seychelles,2020-03-03,0.0,AF
Seychelles,2020-03-04,0.0,AF
Seychelles,2020-03-05,0.0,AF
Seychelles,2020-03-06,0.0,AF
Seychelles,2020-03-07,0.0,AF
Seychelles,2020-03-08,0.0,AF
Seychelles,2020-03-09,0.0,AF
Seychelles,2020-03-10,0.0,AF
Seychelles,2020-03-11,0.0,AF
Seychelles,2020-03-12,0.0,AF
Seychelles,2020-03-13,0.0,AF
Seychelles,2020-03-14,2.0,AF
Seychelles,2020-03-15,2.0,AF
Seychelles,2020-03-16,3.0,AF
Seychelles,2020-03-17,4.0,AF
Seychelles,2020-03-18,4.0,AF
Seychelles,2020-03-19,6.0,AF
Seychelles,2020-03-20,7.0,AF
Seychelles,2020-03-21,7.0,AF
Seychelles,2020-03-22,7.0,AF
Seychelles,2020-03-23,7.0,AF
Seychelles,2020-03-24,7.0,AF
Seychelles,2020-03-25,7.0,AF
Seychelles,2020-03-26,7.0,AF
Seychelles,2020-03-27,7.0,AF
Seychelles,2020-03-28,8.0,AF
Seychelles,2020-03-29,8.0,AF
Seychelles,2020-03-30,8.0,AF
Seychelles,2020-03-31,10.0,AF
Seychelles,2020-04-01,10.0,AF
Seychelles,2020-04-02,10.0,AF
Seychelles,2020-04-03,10.0,AF
Seychelles,2020-04-04,10.0,AF
Seychelles,2020-04-05,10.0,AF
Sierra Leone,2020-03-01,0.0,AF
Sierra Leone,2020-03-02,0.0,AF
Sierra Leone,2020-03-03,0.0,AF
Sierra Leone,2020-03-04,0.0,AF
Sierra Leone,2020-03-05,0.0,AF
Sierra Leone,2020-03-06,0.0,AF
Sierra Leone,2020-03-07,0.0,AF
Sierra Leone,2020-03-08,0.0,AF
Sierra Leone,2020-03-09,0.0,AF
Sierra Leone,2020-03-10,0.0,AF
Sierra Leone,2020-03-11,0.0,AF
Sierra Leone,2020-03-12,0.0,AF
Sierra Leone,2020-03-13,0.0,AF
Sierra Leone,2020-03-14,0.0,AF
Sierra Leone,2020-03-15,0.0,AF
Sierra Leone,2020-03-16,0.0,AF
Sierra Leone,2020-03-17,0.0,AF
Sierra Leone,2020-03-18,0.0,AF
Sierra Leone,2020-03-19,0.0,AF
Sierra Leone,2020-03-20,0.0,AF
Sierra Leone,2020-03-21,0.0,AF
Sierra Leone,2020-03-22,0.0,AF
Sierra Leone,2020-03-23,0.0,AF
Sierra Leone,2020-03-24,0.0,AF
Sierra Leone,2020-03-25,0.0,AF
Sierra Leone,2020-03-26,0.0,AF
Sierra Leone,2020-03-27,0.0,AF
Sierra Leone,2020-03-28,0.0,AF
Sierra Leone,2020-03-29,0.0,AF
Sierra Leone,2020-03-30,0.0,AF
Sierra Leone,2020-03-31,1.0,AF
Sierra Leone,2020-04-01,2.0,AF
Sierra Leone,2020-04-02,2.0,AF
Sierra Leone,2020-04-03,2.0,AF
Sierra Leone,2020-04-04,4.0,AF
Sierra Leone,2020-04-05,6.0,AF
Singapore,2020-03-01,106.0,AS
Singapore,2020-03-02,108.0,AS
Singapore,2020-03-03,110.0,AS
Singapore,2020-03-04,110.0,AS
Singapore,2020-03-05,117.0,AS
Singapore,2020-03-06,130.0,AS
Singapore,2020-03-07,138.0,AS
Singapore,2020-03-08,150.0,AS
Singapore,2020-03-09,150.0,AS
Singapore,2020-03-10,160.0,AS
Singapore,2020-03-11,178.0,AS
Singapore,2020-03-12,178.0,AS
Singapore,2020-03-13,200.0,AS
Singapore,2020-03-14,212.0,AS
Singapore,2020-03-15,226.0,AS
Singapore,2020-03-16,243.0,AS
Singapore,2020-03-17,266.0,AS
Singapore,2020-03-18,313.0,AS
Singapore,2020-03-19,345.0,AS
Singapore,2020-03-20,385.0,AS
Singapore,2020-03-21,432.0,AS
Singapore,2020-03-22,455.0,AS
Singapore,2020-03-23,509.0,AS
Singapore,2020-03-24,558.0,AS
Singapore,2020-03-25,631.0,AS
Singapore,2020-03-26,683.0,AS
Singapore,2020-03-27,732.0,AS
Singapore,2020-03-28,802.0,AS
Singapore,2020-03-29,844.0,AS
Singapore,2020-03-30,879.0,AS
Singapore,2020-03-31,926.0,AS
Singapore,2020-04-01,1000.0,AS
Singapore,2020-04-02,1049.0,AS
Singapore,2020-04-03,1114.0,AS
Singapore,2020-04-04,1189.0,AS
Singapore,2020-04-05,1309.0,AS
Slovakia,2020-03-01,0.0,EU
Slovakia,2020-03-02,0.0,EU
Slovakia,2020-03-03,0.0,EU
Slovakia,2020-03-04,0.0,EU
Slovakia,2020-03-05,0.0,EU
Slovakia,2020-03-06,1.0,EU
Slovakia,2020-03-07,1.0,EU
Slovakia,2020-03-08,3.0,EU
Slovakia,2020-03-09,3.0,EU
Slovakia,2020-03-10,7.0,EU
Slovakia,2020-03-11,10.0,EU
Slovakia,2020-03-12,16.0,EU
Slovakia,2020-03-13,32.0,EU
Slovakia,2020-03-14,44.0,EU
Slovakia,2020-03-15,54.0,EU
Slovakia,2020-03-16,63.0,EU
Slovakia,2020-03-17,72.0,EU
Slovakia,2020-03-18,105.0,EU
Slovakia,2020-03-19,123.0,EU
Slovakia,2020-03-20,137.0,EU
Slovakia,2020-03-21,178.0,EU
Slovakia,2020-03-22,185.0,EU
Slovakia,2020-03-23,186.0,EU
Slovakia,2020-03-24,204.0,EU
Slovakia,2020-03-25,216.0,EU
Slovakia,2020-03-26,226.0,EU
Slovakia,2020-03-27,269.0,EU
Slovakia,2020-03-28,292.0,EU
Slovakia,2020-03-29,314.0,EU
Slovakia,2020-03-30,336.0,EU
Slovakia,2020-03-31,363.0,EU
Slovakia,2020-04-01,400.0,EU
Slovakia,2020-04-02,426.0,EU
Slovakia,2020-04-03,450.0,EU
Slovakia,2020-04-04,471.0,EU
Slovakia,2020-04-05,485.0,EU
Slovenia,2020-03-01,0.0,EU
Slovenia,2020-03-02,0.0,EU
Slovenia,2020-03-03,0.0,EU
Slovenia,2020-03-04,0.0,EU
Slovenia,2020-03-05,2.0,EU
Slovenia,2020-03-06,7.0,EU
Slovenia,2020-03-07,7.0,EU
Slovenia,2020-03-08,16.0,EU
Slovenia,2020-03-09,16.0,EU
Slovenia,2020-03-10,31.0,EU
Slovenia,2020-03-11,57.0,EU
Slovenia,2020-03-12,89.0,EU
Slovenia,2020-03-13,141.0,EU
Slovenia,2020-03-14,181.0,EU
Slovenia,2020-03-15,219.0,EU
Slovenia,2020-03-16,253.0,EU
Slovenia,2020-03-17,275.0,EU
Slovenia,2020-03-18,275.0,EU
Slovenia,2020-03-19,286.0,EU
Slovenia,2020-03-20,341.0,EU
Slovenia,2020-03-21,383.0,EU
Slovenia,2020-03-22,414.0,EU
Slovenia,2020-03-23,442.0,EU
Slovenia,2020-03-24,480.0,EU
Slovenia,2020-03-25,528.0,EU
Slovenia,2020-03-26,562.0,EU
Slovenia,2020-03-27,632.0,EU
Slovenia,2020-03-28,684.0,EU
Slovenia,2020-03-29,730.0,EU
Slovenia,2020-03-30,756.0,EU
Slovenia,2020-03-31,802.0,EU
Slovenia,2020-04-01,841.0,EU
Slovenia,2020-04-02,897.0,EU
Slovenia,2020-04-03,934.0,EU
Slovenia,2020-04-04,977.0,EU
Slovenia,2020-04-05,997.0,EU
Somalia,2020-03-01,0.0,AF
Somalia,2020-03-02,0.0,AF
Somalia,2020-03-03,0.0,AF
Somalia,2020-03-04,0.0,AF
Somalia,2020-03-05,0.0,AF
Somalia,2020-03-06,0.0,AF
Somalia,2020-03-07,0.0,AF
Somalia,2020-03-08,0.0,AF
Somalia,2020-03-09,0.0,AF
Somalia,2020-03-10,0.0,AF
Somalia,2020-03-11,0.0,AF
Somalia,2020-03-12,0.0,AF
Somalia,2020-03-13,0.0,AF
Somalia,2020-03-14,0.0,AF
Somalia,2020-03-15,0.0,AF
Somalia,2020-03-16,1.0,AF
Somalia,2020-03-17,1.0,AF
Somalia,2020-03-18,1.0,AF
Somalia,2020-03-19,1.0,AF
Somalia,2020-03-20,1.0,AF
Somalia,2020-03-21,1.0,AF
Somalia,2020-03-22,1.0,AF
Somalia,2020-03-23,1.0,AF
Somalia,2020-03-24,1.0,AF
Somalia,2020-03-25,1.0,AF
Somalia,2020-03-26,2.0,AF
Somalia,2020-03-27,3.0,AF
Somalia,2020-03-28,3.0,AF
Somalia,2020-03-29,3.0,AF
Somalia,2020-03-30,3.0,AF
Somalia,2020-03-31,5.0,AF
Somalia,2020-04-01,5.0,AF
Somalia,2020-04-02,5.0,AF
Somalia,2020-04-03,7.0,AF
Somalia,2020-04-04,7.0,AF
Somalia,2020-04-05,7.0,AF
South Africa,2020-03-01,0.0,AF
South Africa,2020-03-02,0.0,AF
South Africa,2020-03-03,0.0,AF
South Africa,2020-03-04,0.0,AF
South Africa,2020-03-05,1.0,AF
South Africa,2020-03-06,1.0,AF
South Africa,2020-03-07,1.0,AF
South Africa,2020-03-08,3.0,AF
South Africa,2020-03-09,3.0,AF
South Africa,2020-03-10,7.0,AF
South Africa,2020-03-11,13.0,AF
South Africa,2020-03-12,17.0,AF
South Africa,2020-03-13,24.0,AF
South Africa,2020-03-14,38.0,AF
South Africa,2020-03-15,51.0,AF
South Africa,2020-03-16,62.0,AF
South Africa,2020-03-17,62.0,AF
South Africa,2020-03-18,116.0,AF
South Africa,2020-03-19,150.0,AF
South Africa,2020-03-20,202.0,AF
South Africa,2020-03-21,240.0,AF
South Africa,2020-03-22,274.0,AF
South Africa,2020-03-23,402.0,AF
South Africa,2020-03-24,554.0,AF
South Africa,2020-03-25,709.0,AF
South Africa,2020-03-26,927.0,AF
South Africa,2020-03-27,1170.0,AF
South Africa,2020-03-28,1187.0,AF
South Africa,2020-03-29,1280.0,AF
South Africa,2020-03-30,1326.0,AF
South Africa,2020-03-31,1353.0,AF
South Africa,2020-04-01,1380.0,AF
South Africa,2020-04-02,1462.0,AF
South Africa,2020-04-03,1505.0,AF
South Africa,2020-04-04,1585.0,AF
South Africa,2020-04-05,1655.0,AF
Spain,2020-03-01,84.0,EU
Spain,2020-03-02,120.0,EU
Spain,2020-03-03,165.0,EU
Spain,2020-03-04,222.0,EU
Spain,2020-03-05,259.0,EU
Spain,2020-03-06,400.0,EU
Spain,2020-03-07,500.0,EU
Spain,2020-03-08,673.0,EU
Spain,2020-03-09,1073.0,EU
Spain,2020-03-10,1695.0,EU
Spain,2020-03-11,2277.0,EU
Spain,2020-03-12,2277.0,EU
Spain,2020-03-13,5232.0,EU
Spain,2020-03-14,6391.0,EU
Spain,2020-03-15,7798.0,EU
Spain,2020-03-16,9942.0,EU
Spain,2020-03-17,11748.0,EU
Spain,2020-03-18,13910.0,EU
Spain,2020-03-19,17963.0,EU
Spain,2020-03-20,20410.0,EU
Spain,2020-03-21,25374.0,EU
Spain,2020-03-22,28768.0,EU
Spain,2020-03-23,35136.0,EU
Spain,2020-03-24,39885.0,EU
Spain,2020-03-25,49515.0,EU
Spain,2020-03-26,57786.0,EU
Spain,2020-03-27,65719.0,EU
Spain,2020-03-28,73235.0,EU
Spain,2020-03-29,80110.0,EU
Spain,2020-03-30,87956.0,EU
Spain,2020-03-31,95923.0,EU
Spain,2020-04-01,104118.0,EU
Spain,2020-04-02,112065.0,EU
Spain,2020-04-03,119199.0,EU
Spain,2020-04-04,126168.0,EU
Spain,2020-04-05,131646.0,EU
Sri Lanka,2020-03-01,1.0,AS
Sri Lanka,2020-03-02,1.0,AS
Sri Lanka,2020-03-03,1.0,AS
Sri Lanka,2020-03-04,1.0,AS
Sri Lanka,2020-03-05,1.0,AS
Sri Lanka,2020-03-06,1.0,AS
Sri Lanka,2020-03-07,1.0,AS
Sri Lanka,2020-03-08,1.0,AS
Sri Lanka,2020-03-09,1.0,AS
Sri Lanka,2020-03-10,1.0,AS
Sri Lanka,2020-03-11,2.0,AS
Sri Lanka,2020-03-12,2.0,AS
Sri Lanka,2020-03-13,6.0,AS
Sri Lanka,2020-03-14,10.0,AS
Sri Lanka,2020-03-15,18.0,AS
Sri Lanka,2020-03-16,28.0,AS
