name,date,value
Malaysia,2020-02-19,22.0
Malaysia,2020-02-20,22.0
Malaysia,2020-02-21,22.0
Malaysia,2020-02-22,22.0
Malaysia,2020-02-23,22.0
Malaysia,2020-02-24,22.0
Malaysia,2020-02-25,22.0
Malaysia,2020-02-26,22.0
Malaysia,2020-02-27,23.0
Malaysia,2020-02-28,23.0
Malaysia,2020-02-29,25.0
Malaysia,2020-03-01,29.0
Malaysia,2020-03-02,29.0
Malaysia,2020-03-03,36.0
Malaysia,2020-03-04,50.0
Malaysia,2020-03-05,50.0
Malaysia,2020-03-06,83.0
Malaysia,2020-03-07,93.0
Malaysia,2020-03-08,99.0
Malaysia,2020-03-09,117.0
Malaysia,2020-03-10,129.0
Malaysia,2020-03-11,149.0
Malaysia,2020-03-12,149.0
Malaysia,2020-03-13,197.0
Malaysia,2020-03-14,238.0
Malaysia,2020-03-15,428.0
Malaysia,2020-03-16,566.0
Malaysia,2020-03-17,673.0
Malaysia,2020-03-18,790.0
Malaysia,2020-03-19,900.0
Malaysia,2020-03-20,1030.0
Malaysia,2020-03-21,1183.0
Malaysia,2020-03-22,1306.0
Malaysia,2020-03-23,1518.0
Malaysia,2020-03-24,1624.0
Malaysia,2020-03-25,1796.0
Malaysia,2020-03-26,2031.0
Malaysia,2020-03-27,2161.0
Malaysia,2020-03-28,2320.0
Malaysia,2020-03-29,2470.0
Malaysia,2020-03-30,2626.0
Malaysia,2020-03-31,2766.0
Malaysia,2020-04-01,2908.0
Malaysia,2020-04-02,3116.0
Malaysia,2020-04-03,3333.0
Malaysia,2020-04-04,3483.0
Malaysia,2020-04-05,3662.0
Maldives,2020-01-22,0.0
Maldives,2020-01-23,0.0
Maldives,2020-01-24,0.0
Maldives,2020-01-25,0.0
Maldives,2020-01-26,0.0
Maldives,2020-01-27,0.0
Maldives,2020-01-28,0.0
Maldives,2020-01-29,0.0
Maldives,2020-01-30,0.0
Maldives,2020-01-31,0.0
Maldives,2020-02-01,0.0
Maldives,2020-02-02,0.0
Maldives,2020-02-03,0.0
Maldives,2020-02-04,0.0
Maldives,2020-02-05,0.0
Maldives,2020-02-06,0.0
Maldives,2020-02-07,0.0
Maldives,2020-02-08,0.0
Maldives,2020-02-09,0.0
Maldives,2020-02-10,0.0
Maldives,2020-02-11,0.0
Maldives,2020-02-12,0.0
Maldives,2020-02-13,0.0
Maldives,2020-02-14,0.0
Maldives,2020-02-15,0.0
Maldives,2020-02-16,0.0
Maldives,2020-02-17,0.0
Maldives,2020-02-18,0.0
Maldives,2020-02-19,0.0
Maldives,2020-02-20,0.0
Maldives,2020-02-21,0.0
Maldives,2020-02-22,0.0
Maldives,2020-02-23,0.0
Maldives,2020-02-24,0.0
Maldives,2020-02-25,0.0
Maldives,2020-02-26,0.0
Maldives,2020-02-27,0.0
Maldives,2020-02-28,0.0
Maldives,2020-02-29,0.0
Maldives,2020-03-01,0.0
Maldives,2020-03-02,0.0
Maldives,2020-03-03,0.0
Maldives,2020-03-04,0.0
Maldives,2020-03-05,0.0
Maldives,2020-03-06,0.0
Maldives,2020-03-07,0.0
Maldives,2020-03-08,4.0
Maldives,2020-03-09,4.0
Maldives,2020-03-10,6.0
Maldives,2020-03-11,8.0
Maldives,2020-03-12,8.0
Maldives,2020-03-13,9.0
Maldives,2020-03-14,10.0
Maldives,2020-03-15,13.0
Maldives,2020-03-16,13.0
Maldives,2020-03-17,13.0
Maldives,2020-03-18,13.0
Maldives,2020-03-19,13.0
Maldives,2020-03-20,13.0
Maldives,2020-03-21,13.0
Maldives,2020-03-22,13.0
Maldives,2020-03-23,13.0
Maldives,2020-03-24,13.0
Maldives,2020-03-25,13.0
Maldives,2020-03-26,13.0
Maldives,2020-03-27,16.0
Maldives,2020-03-28,16.0
Maldives,2020-03-29,17.0
Maldives,2020-03-30,17.0
Maldives,2020-03-31,18.0
Maldives,2020-04-01,19.0
Maldives,2020-04-02,19.0
Maldives,2020-04-03,19.0
Maldives,2020-04-04,19.0
Maldives,2020-04-05,19.0
Mali,2020-01-22,0.0
Mali,2020-01-23,0.0
Mali,2020-01-24,0.0
Mali,2020-01-25,0.0
Mali,2020-01-26,0.0
Mali,2020-01-27,0.0
Mali,2020-01-28,0.0
Mali,2020-01-29,0.0
Mali,2020-01-30,0.0
Mali,2020-01-31,0.0
Mali,2020-02-01,0.0
Mali,2020-02-02,0.0
Mali,2020-02-03,0.0
Mali,2020-02-04,0.0
Mali,2020-02-05,0.0
Mali,2020-02-06,0.0
Mali,2020-02-07,0.0
Mali,2020-02-08,0.0
Mali,2020-02-09,0.0
Mali,2020-02-10,0.0
Mali,2020-02-11,0.0
Mali,2020-02-12,0.0
Mali,2020-02-13,0.0
Mali,2020-02-14,0.0
Mali,2020-02-15,0.0
Mali,2020-02-16,0.0
Mali,2020-02-17,0.0
Mali,2020-02-18,0.0
Mali,2020-02-19,0.0
Mali,2020-02-20,0.0
Mali,2020-02-21,0.0
Mali,2020-02-22,0.0
Mali,2020-02-23,0.0
Mali,2020-02-24,0.0
Mali,2020-02-25,0.0
Mali,2020-02-26,0.0
Mali,2020-02-27,0.0
Mali,2020-02-28,0.0
Mali,2020-02-29,0.0
Mali,2020-03-01,0.0
Mali,2020-03-02,0.0
Mali,2020-03-03,0.0
Mali,2020-03-04,0.0
Mali,2020-03-05,0.0
Mali,2020-03-06,0.0
Mali,2020-03-07,0.0
Mali,2020-03-08,0.0
Mali,2020-03-09,0.0
Mali,2020-03-10,0.0
Mali,2020-03-11,0.0
Mali,2020-03-12,0.0
Mali,2020-03-13,0.0
Mali,2020-03-14,0.0
Mali,2020-03-15,0.0
Mali,2020-03-16,0.0
Mali,2020-03-17,0.0
Mali,2020-03-18,0.0
Mali,2020-03-19,0.0
Mali,2020-03-20,0.0
Mali,2020-03-21,0.0
Mali,2020-03-22,0.0
Mali,2020-03-23,0.0
Mali,2020-03-24,0.0
Mali,2020-03-25,2.0
Mali,2020-03-26,4.0
Mali,2020-03-27,11.0
Mali,2020-03-28,18.0
Mali,2020-03-29,18.0
Mali,2020-03-30,25.0
Mali,2020-03-31,28.0
Mali,2020-04-01,31.0
Mali,2020-04-02,36.0
Mali,2020-04-03,39.0
Mali,2020-04-04,41.0
Mali,2020-04-05,45.0
Malta,2020-01-22,0.0
Malta,2020-01-23,0.0
Malta,2020-01-24,0.0
Malta,2020-01-25,0.0
Malta,2020-01-26,0.0
Malta,2020-01-27,0.0
Malta,2020-01-28,0.0
Malta,2020-01-29,0.0
Malta,2020-01-30,0.0
Malta,2020-01-31,0.0
Malta,2020-02-01,0.0
Malta,2020-02-02,0.0
Malta,2020-02-03,0.0
Malta,2020-02-04,0.0
Malta,2020-02-05,0.0
Malta,2020-02-06,0.0
Malta,2020-02-07,0.0
Malta,2020-02-08,0.0
Malta,2020-02-09,0.0
Malta,2020-02-10,0.0
Malta,2020-02-11,0.0
Malta,2020-02-12,0.0
Malta,2020-02-13,0.0
Malta,2020-02-14,0.0
Malta,2020-02-15,0.0
Malta,2020-02-16,0.0
Malta,2020-02-17,0.0
Malta,2020-02-18,0.0
Malta,2020-02-19,0.0
Malta,2020-02-20,0.0
Malta,2020-02-21,0.0
Malta,2020-02-22,0.0
Malta,2020-02-23,0.0
Malta,2020-02-24,0.0
Malta,2020-02-25,0.0
Malta,2020-02-26,0.0
Malta,2020-02-27,0.0
Malta,2020-02-28,0.0
Malta,2020-02-29,0.0
Malta,2020-03-01,0.0
Malta,2020-03-02,0.0
Malta,2020-03-03,0.0
Malta,2020-03-04,0.0
Malta,2020-03-05,0.0
Malta,2020-03-06,0.0
Malta,2020-03-07,3.0
Malta,2020-03-08,3.0
Malta,2020-03-09,3.0
Malta,2020-03-10,5.0
Malta,2020-03-11,6.0
Malta,2020-03-12,6.0
Malta,2020-03-13,12.0
Malta,2020-03-14,18.0
Malta,2020-03-15,21.0
Malta,2020-03-16,30.0
Malta,2020-03-17,38.0
Malta,2020-03-18,38.0
Malta,2020-03-19,53.0
Malta,2020-03-20,64.0
Malta,2020-03-21,73.0
Malta,2020-03-22,90.0
Malta,2020-03-23,107.0
Malta,2020-03-24,110.0
Malta,2020-03-25,129.0
Malta,2020-03-26,134.0
Malta,2020-03-27,139.0
Malta,2020-03-28,149.0
Malta,2020-03-29,151.0
Malta,2020-03-30,156.0
Malta,2020-03-31,169.0
Malta,2020-04-01,188.0
Malta,2020-04-02,196.0
Malta,2020-04-03,202.0
Malta,2020-04-04,213.0
Malta,2020-04-05,227.0
Mauritania,2020-01-22,0.0
Mauritania,2020-01-23,0.0
Mauritania,2020-01-24,0.0
Mauritania,2020-01-25,0.0
Mauritania,2020-01-26,0.0
Mauritania,2020-01-27,0.0
Mauritania,2020-01-28,0.0
Mauritania,2020-01-29,0.0
Mauritania,2020-01-30,0.0
Mauritania,2020-01-31,0.0
Mauritania,2020-02-01,0.0
Mauritania,2020-02-02,0.0
Mauritania,2020-02-03,0.0
Mauritania,2020-02-04,0.0
Mauritania,2020-02-05,0.0
Mauritania,2020-02-06,0.0
Mauritania,2020-02-07,0.0
Mauritania,2020-02-08,0.0
Mauritania,2020-02-09,0.0
Mauritania,2020-02-10,0.0
Mauritania,2020-02-11,0.0
Mauritania,2020-02-12,0.0
Mauritania,2020-02-13,0.0
Mauritania,2020-02-14,0.0
Mauritania,2020-02-15,0.0
Mauritania,2020-02-16,0.0
Mauritania,2020-02-17,0.0
Mauritania,2020-02-18,0.0
Mauritania,2020-02-19,0.0
Mauritania,2020-02-20,0.0
Mauritania,2020-02-21,0.0
Mauritania,2020-02-22,0.0
Mauritania,2020-02-23,0.0
Mauritania,2020-02-24,0.0
Mauritania,2020-02-25,0.0
Mauritania,2020-02-26,0.0
Mauritania,2020-02-27,0.0
Mauritania,2020-02-28,0.0
Mauritania,2020-02-29,0.0
Mauritania,2020-03-01,0.0
Mauritania,2020-03-02,0.0
Mauritania,2020-03-03,0.0
Mauritania,2020-03-04,0.0
Mauritania,2020-03-05,0.0
Mauritania,2020-03-06,0.0
Mauritania,2020-03-07,0.0
Mauritania,2020-03-08,0.0
Mauritania,2020-03-09,0.0
Mauritania,2020-03-10,0.0
Mauritania,2020-03-11,0.0
Mauritania,2020-03-12,0.0
Mauritania,2020-03-13,0.0
Mauritania,2020-03-14,1.0
Mauritania,2020-03-15,1.0
Mauritania,2020-03-16,1.0
Mauritania,2020-03-17,1.0
Mauritania,2020-03-18,1.0
Mauritania,2020-03-19,2.0
Mauritania,2020-03-20,2.0
Mauritania,2020-03-21,2.0
Mauritania,2020-03-22,2.0
Mauritania,2020-03-23,2.0
Mauritania,2020-03-24,2.0
Mauritania,2020-03-25,2.0
Mauritania,2020-03-26,3.0
Mauritania,2020-03-27,3.0
Mauritania,2020-03-28,5.0
Mauritania,2020-03-29,5.0
Mauritania,2020-03-30,5.0
Mauritania,2020-03-31,6.0
Mauritania,2020-04-01,6.0
Mauritania,2020-04-02,6.0
Mauritania,2020-04-03,6.0
Mauritania,2020-04-04,6.0
Mauritania,2020-04-05,6.0
Mauritius,2020-01-22,0.0
Mauritius,2020-01-23,0.0
Mauritius,2020-01-24,0.0
Mauritius,2020-01-25,0.0
Mauritius,2020-01-26,0.0
Mauritius,2020-01-27,0.0
Mauritius,2020-01-28,0.0
Mauritius,2020-01-29,0.0
Mauritius,2020-01-30,0.0
Mauritius,2020-01-31,0.0
Mauritius,2020-02-01,0.0
Mauritius,2020-02-02,0.0
Mauritius,2020-02-03,0.0
Mauritius,2020-02-04,0.0
Mauritius,2020-02-05,0.0
Mauritius,2020-02-06,0.0
Mauritius,2020-02-07,0.0
Mauritius,2020-02-08,0.0
Mauritius,2020-02-09,0.0
Mauritius,2020-02-10,0.0
Mauritius,2020-02-11,0.0
Mauritius,2020-02-12,0.0
Mauritius,2020-02-13,0.0
Mauritius,2020-02-14,0.0
Mauritius,2020-02-15,0.0
Mauritius,2020-02-16,0.0
Mauritius,2020-02-17,0.0
Mauritius,2020-02-18,0.0
Mauritius,2020-02-19,0.0
Mauritius,2020-02-20,0.0
Mauritius,2020-02-21,0.0
Mauritius,2020-02-22,0.0
Mauritius,2020-02-23,0.0
Mauritius,2020-02-24,0.0
Mauritius,2020-02-25,0.0
Mauritius,2020-02-26,0.0
Mauritius,2020-02-27,0.0
Mauritius,2020-02-28,0.0
Mauritius,2020-02-29,0.0
Mauritius,2020-03-01,0.0
Mauritius,2020-03-02,0.0
Mauritius,2020-03-03,0.0
Mauritius,2020-03-04,0.0
Mauritius,2020-03-05,0.0
Mauritius,2020-03-06,0.0
Mauritius,2020-03-07,0.0
Mauritius,2020-03-08,0.0
Mauritius,2020-03-09,0.0
Mauritius,2020-03-10,0.0
Mauritius,2020-03-11,0.0
Mauritius,2020-03-12,0.0
Mauritius,2020-03-13,0.0
Mauritius,2020-03-14,0.0
Mauritius,2020-03-15,0.0
Mauritius,2020-03-16,0.0
Mauritius,2020-03-17,0.0
Mauritius,2020-03-18,3.0
Mauritius,2020-03-19,3.0
Mauritius,2020-03-20,12.0
Mauritius,2020-03-21,14.0
Mauritius,2020-03-22,28.0
Mauritius,2020-03-23,36.0
Mauritius,2020-03-24,42.0
Mauritius,2020-03-25,48.0
Mauritius,2020-03-26,81.0
Mauritius,2020-03-27,94.0
Mauritius,2020-03-28,102.0
Mauritius,2020-03-29,107.0
Mauritius,2020-03-30,128.0
Mauritius,2020-03-31,143.0
Mauritius,2020-04-01,161.0
Mauritius,2020-04-02,169.0
Mauritius,2020-04-03,186.0
Mauritius,2020-04-04,196.0
Mauritius,2020-04-05,227.0
Mexico,2020-01-22,0.0
Mexico,2020-01-23,0.0
Mexico,2020-01-24,0.0
Mexico,2020-01-25,0.0
Mexico,2020-01-26,0.0
Mexico,2020-01-27,0.0
Mexico,2020-01-28,0.0
Mexico,2020-01-29,0.0
Mexico,2020-01-30,0.0
Mexico,2020-01-31,0.0
Mexico,2020-02-01,0.0
Mexico,2020-02-02,0.0
Mexico,2020-02-03,0.0
Mexico,2020-02-04,0.0
Mexico,2020-02-05,0.0
Mexico,2020-02-06,0.0
Mexico,2020-02-07,0.0
Mexico,2020-02-08,0.0
Mexico,2020-02-09,0.0
Mexico,2020-02-10,0.0
Mexico,2020-02-11,0.0
Mexico,2020-02-12,0.0
Mexico,2020-02-13,0.0
Mexico,2020-02-14,0.0
Mexico,2020-02-15,0.0
Mexico,2020-02-16,0.0
Mexico,2020-02-17,0.0
Mexico,2020-02-18,0.0
Mexico,2020-02-19,0.0
Mexico,2020-02-20,0.0
Mexico,2020-02-21,0.0
Mexico,2020-02-22,0.0
Mexico,2020-02-23,0.0
Mexico,2020-02-24,0.0
Mexico,2020-02-25,0.0
Mexico,2020-02-26,0.0
Mexico,2020-02-27,0.0
Mexico,2020-02-28,1.0
Mexico,2020-02-29,4.0
Mexico,2020-03-01,5.0
Mexico,2020-03-02,5.0
Mexico,2020-03-03,5.0
Mexico,2020-03-04,5.0
Mexico,2020-03-05,5.0
Mexico,2020-03-06,6.0
Mexico,2020-03-07,6.0
Mexico,2020-03-08,7.0
Mexico,2020-03-09,7.0
Mexico,2020-03-10,7.0
Mexico,2020-03-11,8.0
Mexico,2020-03-12,12.0
Mexico,2020-03-13,12.0
Mexico,2020-03-14,26.0
Mexico,2020-03-15,41.0
Mexico,2020-03-16,53.0
Mexico,2020-03-17,82.0
Mexico,2020-03-18,93.0
Mexico,2020-03-19,118.0
Mexico,2020-03-20,164.0
Mexico,2020-03-21,203.0
Mexico,2020-03-22,251.0
Mexico,2020-03-23,316.0
Mexico,2020-03-24,367.0
Mexico,2020-03-25,405.0
Mexico,2020-03-26,475.0
Mexico,2020-03-27,585.0
Mexico,2020-03-28,717.0
Mexico,2020-03-29,848.0
Mexico,2020-03-30,993.0
Mexico,2020-03-31,1094.0
Mexico,2020-04-01,1215.0
Mexico,2020-04-02,1378.0
Mexico,2020-04-03,1510.0
Mexico,2020-04-04,1688.0
Mexico,2020-04-05,1890.0
Moldova,2020-01-22,0.0
Moldova,2020-01-23,0.0
Moldova,2020-01-24,0.0
Moldova,2020-01-25,0.0
Moldova,2020-01-26,0.0
Moldova,2020-01-27,0.0
Moldova,2020-01-28,0.0
Moldova,2020-01-29,0.0
Moldova,2020-01-30,0.0
Moldova,2020-01-31,0.0
Moldova,2020-02-01,0.0
Moldova,2020-02-02,0.0
Moldova,2020-02-03,0.0
Moldova,2020-02-04,0.0
Moldova,2020-02-05,0.0
Moldova,2020-02-06,0.0
Moldova,2020-02-07,0.0
Moldova,2020-02-08,0.0
Moldova,2020-02-09,0.0
Moldova,2020-02-10,0.0
Moldova,2020-02-11,0.0
Moldova,2020-02-12,0.0
Moldova,2020-02-13,0.0
Moldova,2020-02-14,0.0
Moldova,2020-02-15,0.0
Moldova,2020-02-16,0.0
Moldova,2020-02-17,0.0
Moldova,2020-02-18,0.0
Moldova,2020-02-19,0.0
Moldova,2020-02-20,0.0
Moldova,2020-02-21,0.0
Moldova,2020-02-22,0.0
Moldova,2020-02-23,0.0
Moldova,2020-02-24,0.0
Moldova,2020-02-25,0.0
Moldova,2020-02-26,0.0
Moldova,2020-02-27,0.0
Moldova,2020-02-28,0.0
Moldova,2020-02-29,0.0
Moldova,2020-03-01,0.0
Moldova,2020-03-02,0.0
Moldova,2020-03-03,0.0
Moldova,2020-03-04,0.0
Moldova,2020-03-05,0.0
Moldova,2020-03-06,0.0
Moldova,2020-03-07,0.0
Moldova,2020-03-08,1.0
Moldova,2020-03-09,1.0
Moldova,2020-03-10,3.0
Moldova,2020-03-11,3.0
Moldova,2020-03-12,3.0
Moldova,2020-03-13,6.0
Moldova,2020-03-14,12.0
Moldova,2020-03-15,23.0
Moldova,2020-03-16,23.0
Moldova,2020-03-17,30.0
Moldova,2020-03-18,30.0
Moldova,2020-03-19,49.0
Moldova,2020-03-20,66.0
Moldova,2020-03-21,80.0
Moldova,2020-03-22,94.0
Moldova,2020-03-23,109.0
Moldova,2020-03-24,125.0
Moldova,2020-03-25,149.0
Moldova,2020-03-26,177.0
Moldova,2020-03-27,199.0
Moldova,2020-03-28,231.0
Moldova,2020-03-29,263.0
Moldova,2020-03-30,298.0
Moldova,2020-03-31,353.0
Moldova,2020-04-01,423.0
Moldova,2020-04-02,505.0
Moldova,2020-04-03,591.0
Moldova,2020-04-04,752.0
Moldova,2020-04-05,864.0
Monaco,2020-01-22,0.0
Monaco,2020-01-23,0.0
Monaco,2020-01-24,0.0
Monaco,2020-01-25,0.0
Monaco,2020-01-26,0.0
Monaco,2020-01-27,0.0
Monaco,2020-01-28,0.0
Monaco,2020-01-29,0.0
Monaco,2020-01-30,0.0
Monaco,2020-01-31,0.0
Monaco,2020-02-01,0.0
Monaco,2020-02-02,0.0
Monaco,2020-02-03,0.0
Monaco,2020-02-04,0.0
Monaco,2020-02-05,0.0
Monaco,2020-02-06,0.0
Monaco,2020-02-07,0.0
Monaco,2020-02-08,0.0
Monaco,2020-02-09,0.0
Monaco,2020-02-10,0.0
Monaco,2020-02-11,0.0
Monaco,2020-02-12,0.0
Monaco,2020-02-13,0.0
Monaco,2020-02-14,0.0
Monaco,2020-02-15,0.0
Monaco,2020-02-16,0.0
Monaco,2020-02-17,0.0
Monaco,2020-02-18,0.0
Monaco,2020-02-19,0.0
Monaco,2020-02-20,0.0
Monaco,2020-02-21,0.0
Monaco,2020-02-22,0.0
Monaco,2020-02-23,0.0
Monaco,2020-02-24,0.0
Monaco,2020-02-25,0.0
Monaco,2020-02-26,0.0
Monaco,2020-02-27,0.0
Monaco,2020-02-28,0.0
Monaco,2020-02-29,1.0
Monaco,2020-03-01,1.0
Monaco,2020-03-02,1.0
Monaco,2020-03-03,1.0
Monaco,2020-03-04,1.0
Monaco,2020-03-05,1.0
Monaco,2020-03-06,1.0
Monaco,2020-03-07,1.0
Monaco,2020-03-08,1.0
Monaco,2020-03-09,1.0
Monaco,2020-03-10,1.0
Monaco,2020-03-11,1.0
Monaco,2020-03-12,2.0
Monaco,2020-03-13,2.0
Monaco,2020-03-14,2.0
Monaco,2020-03-15,2.0
Monaco,2020-03-16,7.0
Monaco,2020-03-17,7.0
Monaco,2020-03-18,7.0
Monaco,2020-03-19,7.0
Monaco,2020-03-20,11.0
Monaco,2020-03-21,11.0
Monaco,2020-03-22,23.0
Monaco,2020-03-23,23.0
Monaco,2020-03-24,23.0
Monaco,2020-03-25,31.0
Monaco,2020-03-26,33.0
Monaco,2020-03-27,42.0
Monaco,2020-03-28,42.0
Monaco,2020-03-29,46.0
Monaco,2020-03-30,49.0
Monaco,2020-03-31,52.0
Monaco,2020-04-01,55.0
Monaco,2020-04-02,60.0
Monaco,2020-04-03,64.0
Monaco,2020-04-04,66.0
Monaco,2020-04-05,73.0
Mongolia,2020-01-22,0.0
Mongolia,2020-01-23,0.0
Mongolia,2020-01-24,0.0
Mongolia,2020-01-25,0.0
Mongolia,2020-01-26,0.0
Mongolia,2020-01-27,0.0
Mongolia,2020-01-28,0.0
Mongolia,2020-01-29,0.0
Mongolia,2020-01-30,0.0
Mongolia,2020-01-31,0.0
Mongolia,2020-02-01,0.0
Mongolia,2020-02-02,0.0
Mongolia,2020-02-03,0.0
Mongolia,2020-02-04,0.0
Mongolia,2020-02-05,0.0
Mongolia,2020-02-06,0.0
Mongolia,2020-02-07,0.0
Mongolia,2020-02-08,0.0
Mongolia,2020-02-09,0.0
Mongolia,2020-02-10,0.0
Mongolia,2020-02-11,0.0
Mongolia,2020-02-12,0.0
Mongolia,2020-02-13,0.0
Mongolia,2020-02-14,0.0
Mongolia,2020-02-15,0.0
Mongolia,2020-02-16,0.0
Mongolia,2020-02-17,0.0
Mongolia,2020-02-18,0.0
Mongolia,2020-02-19,0.0
Mongolia,2020-02-20,0.0
Mongolia,2020-02-21,0.0
Mongolia,2020-02-22,0.0
Mongolia,2020-02-23,0.0
Mongolia,2020-02-24,0.0
Mongolia,2020-02-25,0.0
Mongolia,2020-02-26,0.0
Mongolia,2020-02-27,0.0
Mongolia,2020-02-28,0.0
Mongolia,2020-02-29,0.0
Mongolia,2020-03-01,0.0
Mongolia,2020-03-02,0.0
Mongolia,2020-03-03,0.0
Mongolia,2020-03-04,0.0
Mongolia,2020-03-05,0.0
Mongolia,2020-03-06,0.0
Mongolia,2020-03-07,0.0
Mongolia,2020-03-08,0.0
Mongolia,2020-03-09,0.0
Mongolia,2020-03-10,1.0
Mongolia,2020-03-11,1.0
Mongolia,2020-03-12,1.0
Mongolia,2020-03-13,1.0
Mongolia,2020-03-14,1.0
Mongolia,2020-03-15,1.0
Mongolia,2020-03-16,1.0
Mongolia,2020-03-17,5.0
Mongolia,2020-03-18,6.0
Mongolia,2020-03-19,6.0
Mongolia,2020-03-20,6.0
Mongolia,2020-03-21,10.0
Mongolia,2020-03-22,10.0
Mongolia,2020-03-23,10.0
Mongolia,2020-03-24,10.0
Mongolia,2020-03-25,10.0
Mongolia,2020-03-26,11.0
Mongolia,2020-03-27,11.0
Mongolia,2020-03-28,12.0
Mongolia,2020-03-29,12.0
Mongolia,2020-03-30,12.0
Mongolia,2020-03-31,12.0
Mongolia,2020-04-01,14.0
Mongolia,2020-04-02,14.0
Mongolia,2020-04-03,14.0
Mongolia,2020-04-04,14.0
Mongolia,2020-04-05,14.0
Montenegro,2020-01-22,0.0
Montenegro,2020-01-23,0.0
Montenegro,2020-01-24,0.0
Montenegro,2020-01-25,0.0
Montenegro,2020-01-26,0.0
Montenegro,2020-01-27,0.0
Montenegro,2020-01-28,0.0
Montenegro,2020-01-29,0.0
Montenegro,2020-01-30,0.0
Montenegro,2020-01-31,0.0
Montenegro,2020-02-01,0.0
Montenegro,2020-02-02,0.0
Montenegro,2020-02-03,0.0
Montenegro,2020-02-04,0.0
Montenegro,2020-02-05,0.0
Montenegro,2020-02-06,0.0
Montenegro,2020-02-07,0.0
Montenegro,2020-02-08,0.0
Montenegro,2020-02-09,0.0
Montenegro,2020-02-10,0.0
Montenegro,2020-02-11,0.0
Montenegro,2020-02-12,0.0
Montenegro,2020-02-13,0.0
Montenegro,2020-02-14,0.0
Montenegro,2020-02-15,0.0
Montenegro,2020-02-16,0.0
Montenegro,2020-02-17,0.0
Montenegro,2020-02-18,0.0
Montenegro,2020-02-19,0.0
Montenegro,2020-02-20,0.0
Montenegro,2020-02-21,0.0
Montenegro,2020-02-22,0.0
Montenegro,2020-02-23,0.0
Montenegro,2020-02-24,0.0
Montenegro,2020-02-25,0.0
Montenegro,2020-02-26,0.0
Montenegro,2020-02-27,0.0
Montenegro,2020-02-28,0.0
Montenegro,2020-02-29,0.0
Montenegro,2020-03-01,0.0
Montenegro,2020-03-02,0.0
Montenegro,2020-03-03,0.0
Montenegro,2020-03-04,0.0
Montenegro,2020-03-05,0.0
Montenegro,2020-03-06,0.0
Montenegro,2020-03-07,0.0
Montenegro,2020-03-08,0.0
Montenegro,2020-03-09,0.0
Montenegro,2020-03-10,0.0
Montenegro,2020-03-11,0.0
Montenegro,2020-03-12,0.0
Montenegro,2020-03-13,0.0
Montenegro,2020-03-14,0.0
Montenegro,2020-03-15,0.0
Montenegro,2020-03-16,0.0
Montenegro,2020-03-17,2.0
Montenegro,2020-03-18,2.0
Montenegro,2020-03-19,3.0
Montenegro,2020-03-20,14.0
Montenegro,2020-03-21,14.0
Montenegro,2020-03-22,21.0
Montenegro,2020-03-23,27.0
Montenegro,2020-03-24,47.0
Montenegro,2020-03-25,52.0
Montenegro,2020-03-26,69.0
Montenegro,2020-03-27,82.0
Montenegro,2020-03-28,84.0
Montenegro,2020-03-29,85.0
Montenegro,2020-03-30,91.0
Montenegro,2020-03-31,109.0
Montenegro,2020-04-01,123.0
Montenegro,2020-04-02,144.0
Montenegro,2020-04-03,174.0
Montenegro,2020-04-04,201.0
Montenegro,2020-04-05,214.0
Morocco,2020-01-22,0.0
Morocco,2020-01-23,0.0
Morocco,2020-01-24,0.0
Morocco,2020-01-25,0.0
Morocco,2020-01-26,0.0
Morocco,2020-01-27,0.0
Morocco,2020-01-28,0.0
Morocco,2020-01-29,0.0
Morocco,2020-01-30,0.0
Morocco,2020-01-31,0.0
Morocco,2020-02-01,0.0
Morocco,2020-02-02,0.0
Morocco,2020-02-03,0.0
Morocco,2020-02-04,0.0
Morocco,2020-02-05,0.0
Morocco,2020-02-06,0.0
Morocco,2020-02-07,0.0
Morocco,2020-02-08,0.0
Morocco,2020-02-09,0.0
Morocco,2020-02-10,0.0
Morocco,2020-02-11,0.0
Morocco,2020-02-12,0.0
Morocco,2020-02-13,0.0
Morocco,2020-02-14,0.0
Morocco,2020-02-15,0.0
Morocco,2020-02-16,0.0
Morocco,2020-02-17,0.0
Morocco,2020-02-18,0.0
Morocco,2020-02-19,0.0
Morocco,2020-02-20,0.0
Morocco,2020-02-21,0.0
Morocco,2020-02-22,0.0
Morocco,2020-02-23,0.0
Morocco,2020-02-24,0.0
Morocco,2020-02-25,0.0
Morocco,2020-02-26,0.0
Morocco,2020-02-27,0.0
Morocco,2020-02-28,0.0
Morocco,2020-02-29,0.0
Morocco,2020-03-01,0.0
Morocco,2020-03-02,1.0
Morocco,2020-03-03,1.0
Morocco,2020-03-04,1.0
Morocco,2020-03-05,2.0
Morocco,2020-03-06,2.0
Morocco,2020-03-07,2.0
Morocco,2020-03-08,2.0
Morocco,2020-03-09,2.0
Morocco,2020-03-10,3.0
Morocco,2020-03-11,5.0
Morocco,2020-03-12,6.0
Morocco,2020-03-13,7.0
Morocco,2020-03-14,17.0
Morocco,2020-03-15,28.0
Morocco,2020-03-16,29.0
Morocco,2020-03-17,38.0
Morocco,2020-03-18,49.0
Morocco,2020-03-19,63.0
Morocco,2020-03-20,77.0
Morocco,2020-03-21,96.0
Morocco,2020-03-22,115.0
Morocco,2020-03-23,143.0
Morocco,2020-03-24,170.0
